key,ja
Brian_PITS_01_pits_caption_00,"Finally, you've reached the PITS, the Planck Internal Transit System."
Brian_PITS_01_pits_caption_01,"You rode it on the way up to the surface as well, right?"
Brian_PITS_01_pits_caption_02," This station has been idle since evac, of course, but it looks like it's still in working order."
Brian_PITS_01_pits_caption_03,"There’s a train nearby, I’ll call it in. "
Brian_PITS_02_crash_caption_00,Okay that was my bad. That was on me.
Brian_PITS_02_crash_caption_01,"Shit, that was the only train anywhere near here."
Brian_PITS_02_crash_caption_02," I can’t control track switches, so you’re going to have to reroute another train using this station’s control tower."
Brian_PITS_02_crash_caption_03,Do you see it? Out in the tunnel past the tracks.
Brian_PITS_02_crash_caption_04,"Make your way to the tower, and I’ll help you from there. "
Brian_PITS_03_foot_caption_00,"Trust me, you should not try to traverse the PITS on foot."
Brian_PITS_03_foot_caption_01,I’ve tried.
Brian_PITS_03_foot_caption_02,"Head to the control tower to call in a train, okay?"
Brian_PITS_04_crab_caption_00,"Wow, that is a big crab."
Brian_PITS_04_crab_caption_01,That is the biggest crab I’ve ever seen.
Brian_PITS_05_controls_caption_00,"Ah, perfect. This is what I can’t hack into remotely, the track switch controls. "
Brian_PITS_05_controls_caption_01,"Figure out how to route another train to this station, so you can get the hell out of the recycling center."
Brian_PITS_05_controls_caption_02,"The control tower should be better at, uh, braking, than I am. "
Brian_PITS_06_centuar_caption_00,"Great, that should do it."
Brian_PITS_06_centuar_caption_01," It will take a few minutes for the train to arrive, so you should head back to the station floor."
Brian_PITS_06_centuar_caption_02,"And yes, there seems to be a Centaur there that you’ll have to take care of."
Brian_PITS_06_centuar_caption_03,No chance that thing lets you onto a train unless it’s dead.
Brian_PITS_07_centaur_caption_00,"What- uh- ok, my connection with you was just jammed. Back now."
Brian_PITS_07_centaur_caption_01,I didn’t think Planck could do that.
Brian_PITS_07_centaur_caption_02,"Anyway, listen: Centaurs are Planck’s most heavily armoured security units:"
Brian_PITS_07_centaur_caption_03,"their entire body is essentially invulnerable, even to explosives."
Brian_PITS_07_centaur_caption_04,"Their one weak point is their head, which of course has its own shielding you have to break through."
Brian_PITS_07_centaur_caption_05,Focus your fire there.
Brian_PITS_08_train_caption_00,Nice. Centaur down.
Brian_PITS_08_train_caption_01,"Here comes the train too, impeccable timing!  "
Brian_PITS_09_trainprompt_caption_00,"Come on, get on the train. No use wasting time. "
Brian_PITS_10_seismic_caption_00,"Uh, weird seismic activity detected on the tracks ahead "
Brian_PITS_11_bigcrab_caption_00,CRAB! Big crab.
Brian_PITS_11_bigcrab_caption_01,"Big, big crab. Slow down, back up, do not go near the big crab! "
Brian_PITS_11_bigcrab_caption_02,Stop! STOP! Stop the train!! Emergency brake or something!
Brian_PITS_11_bigcrab_caption_03,CRAB!
Therus_PITS_00_void_caption_00,もしもし、もしもし？
Therus_PITS_00_void_caption_01,こちらセラス。あまり長くは話せない。
Therus_PITS_00_void_caption_02,いいか、ヴォイド・デレゲーションについて何か知ってることはあるか？
Therus_PITS_00_void_caption_03,ヴォイドと呼ばれる高次元宇宙が平行宇宙間に存在しているのは、ブライアンの実験から何となく察しがついてるんだ。
Therus_PITS_00_void_caption_04,ヴォイドにはデレゲーションという政府があって、ナニーと連絡を取り合ってるらしい。
Therus_PITS_00_void_caption_05,ナニーは詳しく話そうとしないが、ヴォイド・デレゲーションはこの宇宙にあるアーティファクトか何かを探していて、それを取り戻すのに何らかの儀式が必要なんだと思う。
Therus_PITS_00_void_caption_06,まだ経典を翻訳している最中だから、いずれ詳しく話せようになるはずだ。
Therus_PITS_00_void_caption_07,トランジットシステムの終点でまた会おう。
Therus_PITS_00_void_caption_08,俺がBAMMを解除できるようになったら、追跡を振り切ってブライアンから逃げられる。何が起きてるのか暴き出して、計画を練るんだ。
Therus_AlienCaves_00_hey_caption_00,おーい！
Therus_AlienCaves_00_hey_caption_01,おーい！ 上だよ！
Therus_AlienCaves_00_hey_caption_02,あんたを追ってきたんだが、このツル野郎に捕まっちまった。
Therus_AlienCaves_00_hey_caption_03,なんとかして俺を下ろしてくれないか？
Therus_AlienCaves_01_please_caption_00,頼むよ、手を貸して欲しいんだ。
Therus_AlienCaves_02_thanks_caption_00,ふぅ、ありがとよ！ 酸で溶かされてボディを食われるところだった。
Therus_AlienCaves_03_Henrique_caption_00,いいか、聞いてくれ。今までに判ったことを言うぞ。
Therus_AlienCaves_03_Henrique_caption_01,今から8ヶ月前、ヴォイド・デレゲーションはエージェントのヘンリケって奴をこの宇宙に派遣した。とあるミッションのためだ。
Therus_AlienCaves_03_Henrique_caption_02,だが、ヘンリケは偶然……何かと遭遇した。俺にはそいつをうまく翻訳できそうにない。
Therus_AlienCaves_03_Henrique_caption_03,奴らが信仰する何かがこの宇宙にあって、それをどうしてもどうしても、どうしても取り戻したいらしい。
Therus_AlienCaves_04_Catalyst_caption_00,ヘンリケがヴォイドの軍勢を呼び寄せるために必要なのは、ブラックホールと、カタリストだ。
Therus_AlienCaves_04_Catalyst_caption_01,ブライアンはこのことを何も知らないと思う。あいつはリアクターのコアにあるテクノロジーが欲しいだけなんだ。
Therus_AlienCaves_04_Catalyst_caption_02,ヘンリケがナニーに指示して、ブライアンを利用してる。そして君をコアに行かせようとしてる。なぜなら─
Therus_AlienCaves_05_Gasp_caption_00,[ハッ]
Therus_AlienCaves_06_Henrique_caption_00,ヘンリケ……
brian_greatsea_00_gotcha_caption_00,やっと捉えたぞ、ジェントルハンド！
brian_greatsea_00_gotcha_caption_01,ま─ 待て、君はここで何をしている？
brian_greatsea_00_gotcha_caption_02,まぁ、どうでもいい。怪しい通信を追いかけていたんだが、別の奴と勘違いしたようだ。
brian_greatsea_00_gotcha_caption_03,BAMMの誤動作だったのかもしれない。
brian_greatsea_00_gotcha_caption_04,とにかく、君がまだ無事だとわかった……これは収穫だな。
brian_greatsea_00_gotcha_caption_05,向こう岸でも顔を出すようにしよう。君はまだリアクターコアに向かっているだろうしな。
brian_greatsea_00_gotcha_caption_06,名残惜しいが、ここまで追いかけっこをしてきたようなものだし、このドローンは安くないんだ。
brian_greatsea_00_gotcha_caption_07,また連絡する。
brian_greatsea_01_shotdown_caption_00,あぁ、勘弁してくれ。
brian_greatsea_01_shotdown_caption_01,報復は頼んだぞ──
brian_reunion_00_rescue_caption_00,ふむ、ブライアンのレスキュー再びといったところか。
brian_reunion_00_rescue_caption_01,これで最後にしてほしいものだ。
brian_reunion_00_rescue_caption_02,早く乗れ。見ての通り、プランクはリアクター外のエイリアンには一切興味がないんだ。
brian_reunion_01_arch_caption_00,ちっ！ 今度は我々を追ってきたぞ！
brian_reunion_01_arch_caption_01,アーキヨサタスだな。あんなに大きいのは見たことがない。
brian_reunion_01_arch_caption_02,殺すことはできないが、ミニガンで動きを遅らせるくらいのことはできるだろう。
brian_reunion_02_persistent_caption_00,くっ、しつこいな。
brian_reunion_02_persistent_caption_01,まさかアジトに大量の卵があることを知ってるんじゃあるまいな。撃ち続けろ！
brian_reunion_03_safe_caption_00,もう大丈夫だろう。私の操縦技術に感謝するんだな。
brian_reunion_03_safe_caption_01,この先にゲートがあって、そこから安全にPITSに戻れる。
brian_reunion_03_safe_caption_02,ようやく順路に戻れるという訳だ。
brian_reunion_03_safe_caption_03,何故かは知らんが、とにかく君はリアクターコアに近付くことに成功している。
brian_reunion_03_safe_caption_04,もう8層まで降りてきたのだからな。
Brian_caves_00_signal_caption_00,Hello-
Brian_caves_00_signal_caption_01,I repeat-
Brian_caves_00_signal_caption_02,The signal is extremely weak.
Brian_caves_00_signal_caption_03,Communications damaged-
brian_deeplabs_00_train_caption_00,"Okay. You may notice I have stopped the train, and we are not yet at the reactor core."
brian_deeplabs_00_train_caption_01, Time for confession part 2.
brian_deeplabs_00_train_caption_02,The intel Nani shared with me was regarding a secret laboratory deep within the reactor.
brian_deeplabs_00_train_caption_03,It may hold incredible scientific discoveries just beyond my grasp.
brian_deeplabs_00_train_caption_04,"And since it is directly on the way to the core, the thought crossed my mind, why don’t we make a little pit stop! "
brian_deeplabs_00_train_caption_05,"Okay, admittedly, I planned this from the beginning. It’s the reason I agreed to help you. "
brian_deeplabs_00_train_caption_06,"Stop glaring, I can see you! Listen, I’m a scientist, I can’t turn down free stolen research up for grabs."
brian_deeplabs_00_train_caption_07,"I can’t get down there to access them myself, but you can get in and scan everything for me."
brian_deeplabs_00_train_caption_08," You do that, I get you to the core and send you on your way. It’s a fair deal, a win-win."
brian_deeplabs_00_train_caption_09,"Come on, It’ll be a quick detour. "
brian_deeplabs_00_train_caption_10,One last place to explore before you get to go home.
brian_deeplabs_01_hack_caption_00,There’s a console on the back wall of this storage room that I can hack using codes Nani gave me.
brian_deeplabs_01_hack_caption_01, Just hold the BAMM up to it.
brian_deeplabs_02_real_caption_00,"Holy shit, it worked. This might be real."
brian_deeplabs_02_real_caption_01,I didn’t even know if the Deep Labs were real.
brian_deeplabs_02_real_caption_02,"They’re supposedly such top secret, only Emily and an elite group of her scientists have ever entered them. "
brian_deeplabs_02_real_caption_03,"I’m a little jealous I was never invited, honestly. "
brian_deeplabs_03_down_caption_00,Down we go.
brian_deeplabs_04_incredible_caption_00," Incredible. All this time, this was down here. "
