key,ja
brian_deeplabs_15_godssake_caption_00,冗談だろう。
brian_deeplabs_16_rebellion_caption_00,私は君を手助けし、サポートしてきた。そのお返しとでも言うつもりか。これが？
brian_deeplabs_16_rebellion_caption_01,すべてをぶち壊すことになる。君はリアクターコアのすぐ近くにいるんだぞ。
brian_deeplabs_16_rebellion_caption_02,君のせいで不安定化し、大陸の半分が吹き飛んでしまう。
brian_deeplabs_17_idiot_caption_00,バカめ。ほら、やれるものなら吹き飛ばしてみろ。
brian_deeplabs_18_sarcastic_caption_00,皮肉で言ったんだ、このアホが。
brian_deeplabs_19_archives_caption_00,よし、フロアは……と。アーカイブスから始めるとしよう。
brian_deeplabs_19_archives_caption_01,そこで色々とダウンロードできるはずだ。
brian_deeplabs_19_archives_caption_02,それから、ラボに面白いハードウェアが残されているか調べればいい。
brian_deeplabs_20_employeeSealed_caption_00,封鎖されているのか。まぁいい、面白いものは何もないだろう。
brian_deeplabs_21_archivesSealed_caption_00,くっ、アーカイブスには厳重なバリケードか。
brian_deeplabs_21_archivesSealed_caption_01,他に侵入する方法があるかもしれない。とりあえず他のフロアを探索しよう。
brian_deeplabs_21_archivesSealed_caption_02,ラボの階にもデータが残っているかもしれない。
brian_deeplabs_22_cybernetics_caption_00,そこでどんな研究が行なわれていたのか、私には見当も付かないな。
brian_deeplabs_22_cybernetics_caption_01,その階を見て回ってもいいが、私はマルチバース・ラボの方が気になる。
brian_deeplabs_23_comms_caption_00,くそ、電波が妨害されて──
brian_deeplabs_24_commsBack_caption_00,よし、通信が回復した。何が妨害だ。
brian_deeplabs_24_commsBack_caption_01,私がそこまで直接下りていくべきだったかもしれないな。
brian_deeplabs_24_commsBack_caption_02,電波を妨害するものがサイバネティクス・ラボにあったんだろう。
brian_deeplabs_25_weaponsSealed_caption_00,くそ、ここも封鎖か。
brian_deeplabs_25_weaponsSealed_caption_01,まぁいい。プランクの過去の兵器研究は、それほど興味を惹かなかった。
brian_deeplabs_25_weaponsSealed_caption_02,面白いものは何もなかっただろうと自分に言い聞かせるさ。
brian_deeplabs_26_multiverselabs_caption_00,いいぞ。プランクの企みとやらを調べてみようじゃないか。
brian_deeplabs_27_activeseal_caption_00,なんてことだ。他の階のように封鎖されていないのは妙だと思ったんだ。
brian_deeplabs_27_activeseal_caption_01,とりあえず、そこで行き止まりか。
brian_deeplabs_27_activeseal_caption_02,だが、この扉は機能している。ということは、開ける手段もあるということだ。
brian_deeplabs_27_activeseal_caption_03,他の階を調べてみてくれ。何か使えるものが見つかるはずだ。
brian_deeplabs_28_key_caption_00,なんと、サイバネティクス・ラボからキーカードを持ってきたのか？
brian_deeplabs_28_key_caption_01,素晴らしい！ ようやく、面白いものを探しに行けるな。
brian_deeplabs_29_scan_caption_00,イェス！ これこそ私が言っていたものだ！
brian_deeplabs_29_scan_caption_01,さぁ、サーバーをスキャンしてみてくれ。
brian_degenerate_00_showup_caption_00,おやおやおや。誰かさんのお出ましだ。
brian_degenerate_00_showup_caption_01,君が次元を行ったり来たりしている間に、恐らくリアクターコアは取り返しがつかないほど不安定化してしまったんだぞ。
brian_degenerate_00_showup_caption_02,一体何が、君のポータルを起動したい衝動をそこまで駆り立てたんだ？
gentlehand_degenerate_00_blame_caption_00,その責任を取らなければならないのは、恐らく私でしょうな。
brian_degenerate_01_encypted_caption_00,な── ジェントルハンド、こいつは秘匿回線だぞ！
brian_degenerate_01_encypted_caption_01,どうやって入り込んだ？！
gentlehand_degenerate_01_codes_caption_00,まぁまぁ、ブライアン。まさか、私があなたのコードを存じ上げないと思っていましたか？
brian_degenerate_02_die_caption_00,それは、そう信じたかったよ。
brian_degenerate_02_die_caption_01,今となってはどうでもいいがな。どうせみんな死ぬんだ。
gentlehand_degenerate_02_plan_caption_00,それについてですが、お嬢さん。リアクターコアに急げば、ブライアンの計画は間に合うかもしれません。
gentlehand_degenerate_02_plan_caption_01,どう見ても欠陥品のヴォルテックス・プロパゲーターへとご案内したこと、お詫びを申し上げます。
brian_degenerate_03_understatement_caption_00,欠陥品とは、控えめな表現だな。
gentlehand_degenerate_03_tell_caption_00,ブライアン、彼女に指示をお出しなさい。
gentlehand_degenerate_03_what_caption_00,ブライアン、何をすべきですか？
brian_degenerate_04_plan_caption_00,えぇと、コアに到達してメンテナンスポッドに乗り込み、緊急リリースを実行するんだ。
brian_degenerate_04_plan_caption_01,そうすれば自然とコア内のブラックホールに落ちるはずだ。
brian_degenerate_04_plan_caption_02,こっちでタイミングを図って、重力波面インヒビターに過電流を送る。
brian_degenerate_04_plan_caption_03,するとあら不思議、君は無事に元の世界へと帰り、コアは安定して、ジェントルハンドと私は死なずに済むという訳だ。
gentlehand_degenerate_04_getgoing_caption_00,それは素晴らしい。ではお行きなさい、もう時間がありません！
brian_degenerate_05_berlin_caption_00,君たちは1989年のことを知らないだろう。ベルリンのクォンタムリアクターが吹き飛んだ時は、1日で50万人が死んだ。
brian_degenerate_05_berlin_caption_01,このクォンタムリアクターは、ベルリンのものより桁外れに大きいんだ。
brian_degenerate_05_berlin_caption_02,まぁ、君が事態の深刻さを正しく認識していなかったら、と思ってな。
brian_degenerate_08_waves_caption_00,重力がアジトまで届いている。急げ、コアの安定性が急速に低下しているようだ。
gentlehand_degenerate_07_alive_caption_00,彼女が生きて辿り着くことが何よりも大切です、ブライアン。
brian_degenerate_09_corpse_caption_00,そうかもな。だが、彼女の死体を十分なスピードで投げつければ──
gentlehand_degenerate_08_brian_caption_00,ブライアン！
brian_degenerate_10_options_caption_00,言ってみただけさ。他に方法はある。
brian_degenerate_11_stronghold_caption_00,しまった。安定性の低下でセキュリティが分散してリアクターコアの警備が手薄になると踏んでいたが、セキュリティ大本営は未だ健在か。
brian_degenerate_11_stronghold_caption_01,かろうじてな。
brian_degenerate_11_stronghold_caption_02,コアへ向かう唯一の道は、そのピラミッドの中だ。あそこに侵入しなければならない。
gentlehand_degenerate_09_idea_caption_00,お待ちください、ブライアン。私に考えがございます。
gentlehand_degenerate_09_idea_caption_01,その部屋のスピーカーに私の声を乗せていただけますか？
brian_degenerate_12_sure_caption_00,あぁ、構わない。
brian_degenerate_12_sure_caption_01,よし、つながったぞ。
gentlehand_degenerate_10_please_caption_00,ごきげんよう、プランクセキュリティ部隊の皆様。
gentlehand_degenerate_10_please_caption_01,私共はリアクターコアの安定化を図り、崩壊を防ごうとする者です。
gentlehand_degenerate_10_please_caption_02,コアへの通行を許可していただければ──
brian_degenerate_13_nicely_caption_00,冗談だろう、ジェントルハンド。それがアイデアか？ 丁寧にお願いすることが？
gentlehand_degenerate_11_reason_caption_00,私なら説得できると思ったのですが。
brian_degenerate_14_locks_caption_00,よし、順調だ。それが大本営を封鎖するロックの一つだ。
brian_degenerate_14_locks_caption_01,他の三つも解除する必要がある。
brian_degenerate_14_locks2_caption_00,半分は解除したぞ。その調子だ。
brian_degenerate_14_locks3_caption_00,ロックは残り一つだ！
brian_degenerate_15_1_core_caption_00,いいぞ。中に入るんだ。次の目的地はリアクターコアだ。
brian_degenerate_15_hostiles_caption_00,くそ、まだセキュリティが残っていたか。
brian_degenerate_15_hostiles_caption_01,全滅させないと中に入れてはもらえないだろう。
brian_degenerate_15_locks4_caption_00,それで鍵は全部だ！ 急いで入り口へ向かえ！
brian_degenerate_16_joejeffs_caption_00,なんだこれは？ ジョージェフ？ どうやってここに入り込んだ？ 一体プランクは……
brian_degenerate_16_joejeffs_caption_01,あぁ、これはまずいな。わかったぞ。
brian_degenerate_16_joejeffs_caption_02,プランクは、強大で圧倒的な、宇宙の一つを支配する生物を呼び出そうとしている。
brian_degenerate_16_joejeffs_caption_03,ここが奴らの最後の一線で、なりふり構っていられないということだ。
brian_degenerate_17_1_ready_caption_00,まさか、そんな、何だこれは。この事態を予測していたのか？ 冗談だろう？
brian_degenerate_17_1_ready_caption_01,ディープラボの研究は、私が思っていたより進んでいたらしい。
